Timestamp,Interface Name,Total Switching Capacity Utilization (%),1Gb Port Local Utilization (%),10Gb Port Local Utilization (%),Peak Utilization (%),Average Utilization (%),CRC Errors,Packet Drops,Port Status,Latency (ms)
2024-11-06 11:04:24.754453,Vlan1,0.0,0,0,0.0,0.0,2,2,Up,1.17
2024-11-06 11:04:24.754453,* Vlan10,0.0,0,0,0.0,0.0,4,2,Up,1.17
2024-11-06 11:04:24.754453,* Vlan20,0.0,0,0,0.0,0.0,0,3,Up,1.17
2024-11-06 11:04:24.755463,* Vlan50,0.0,0,0,0.0,0.0,0,0,Up,1.17
2024-11-06 11:04:24.755463,* Vlan500,0.0,0,0,0.0,0.0,3,0,Up,1.17
2024-11-06 11:04:24.755463,FastEthernet0,0.0,0,0,0.0,0.0,2,3,Up,1.17
2024-11-06 11:04:24.755463,GigabitEthernet1/0/1,0.0,0.0,0,0.0,0.0,2,3,Up,1.17
2024-11-06 11:04:24.755463,GigabitEthernet1/0/2,0.0,0.0,0,0.0,0.0,3,2,Up,1.17
2024-11-06 11:04:24.755463,GigabitEthernet1/0/3,0.0,0.0,0,0.0,0.0,1,0,Up,1.17
2024-11-06 11:04:24.755463,GigabitEthernet1/0/4,0.0,0.0,0,0.0,0.0,0,2,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/5,0.0,0.0,0,0.0,0.0,1,0,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/6,0.0,0.0,0,0.0,0.0,0,2,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/7,0.0,0.0,0,0.0,0.0,3,3,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/8,0.0,0.0,0,0.0,0.0,0,0,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/9,0.0,0.0,0,0.0,0.0,4,0,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/10,0.0,0.0,0,0.0,0.0,4,1,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/11,0.0,0.0,0,0.0,0.0,0,2,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/12,0.0,0.0,0,0.0,0.0,1,3,Up,1.17
2024-11-06 11:04:24.756460,GigabitEthernet1/0/13,0.0,0.0,0,0.0,0.0,3,2,Up,1.17
2024-11-06 11:04:24.757459,* GigabitEthernet1/0/14,0.0942,9.8006,0,0.0942,0.0471,0,2,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/15,0.0,0.0,0,0.0942,0.0471,0,0,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/16,0.0,0.0,0,0.0942,0.0471,1,1,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/17,0.0,0.0,0,0.0942,0.0471,3,3,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/18,0.0,0.0,0,0.0942,0.0471,1,1,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/19,0.0,0.0,0,0.0942,0.0471,2,3,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/20,0.0,0.0,0,0.0942,0.0471,1,0,Up,1.17
2024-11-06 11:04:24.757459,GigabitEthernet1/0/21,0.0,0.0,0,0.0942,0.0471,3,1,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/22,0.0,0.0,0,0.0942,0.0471,1,1,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/23,0.0,0.0,0,0.0942,0.0471,5,0,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/24,0.0,0.0,0,0.0942,0.0471,3,0,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/25,0.0,0.0,0,0.0942,0.0471,0,2,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/26,0.0,0.0,0,0.0942,0.0471,4,0,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/27,0.0,0.0,0,0.0942,0.0471,1,3,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/28,0.0,0.0,0,0.0942,0.0471,0,2,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/29,0.0,0.0,0,0.0942,0.0471,0,0,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/30,0.0,0.0,0,0.0942,0.0471,1,1,Up,1.17
2024-11-06 11:04:24.758460,GigabitEthernet1/0/31,0.0,0.0,0,0.0942,0.0471,5,0,Up,1.17
2024-11-06 11:04:24.758460,* GigabitEthernet1/0/32,0.0001,0.006,0,0.0943,0.0471,4,0,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/33,0.0,0.0,0,0.0943,0.0471,0,2,Up,1.17
2024-11-06 11:04:24.759459,* GigabitEthernet1/0/34,0.0081,0.8465,0,0.1024,0.0512,0,2,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/35,0.0,0.0,0,0.1024,0.0512,4,2,Up,1.17
2024-11-06 11:04:24.759459,* GigabitEthernet1/0/36,0.0212,2.2004,0,0.1236,0.0618,5,3,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/37,0.0,0.0,0,0.1236,0.0618,4,0,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/38,0.0,0.0,0,0.1236,0.0618,4,1,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/39,0.0,0.0,0,0.1236,0.0618,0,1,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/40,0.0,0.0,0,0.1236,0.0618,0,0,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/41,0.0,0.0,0,0.1236,0.0618,0,2,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/42,0.0,0.0,0,0.1236,0.0618,1,0,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/43,0.0,0.0,0,0.1236,0.0618,2,0,Up,1.17
2024-11-06 11:04:24.759459,GigabitEthernet1/0/44,0.0,0.0,0,0.1236,0.0618,5,3,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/45,0.0,0.0,0,0.1236,0.0618,2,0,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/46,0.0,0.0,0,0.1236,0.0618,2,1,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/47,0.0,0.0,0,0.1236,0.0618,4,2,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/48,0.0,0.0,0,0.1236,0.0618,1,1,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/49,0.0,0.0,0,0.1236,0.0618,3,2,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet1/0/50,0.0,0.0,0,0.1236,0.0618,1,2,Up,1.17
2024-11-06 11:04:24.760459,* Te1/0/1,0.0343,0,0.357,0.1236,0.079,5,0,Up,1.17
2024-11-06 11:04:24.760459,* Te1/0/2,0.0189,0,0.1966,0.1236,0.0884,0,1,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet2/0/1,0.0,0.0,0,0.1236,0.0884,5,1,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet2/0/2,0.0,0.0,0,0.1236,0.0884,1,3,Up,1.17
2024-11-06 11:04:24.760459,* GigabitEthernet2/0/3,0.0,0.0031,0,0.1236,0.0884,3,3,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet2/0/4,0.0,0.0,0,0.1236,0.0884,3,2,Up,1.17
2024-11-06 11:04:24.760459,* GigabitEthernet2/0/5,0.0,0.0031,0,0.1237,0.0884,5,0,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet2/0/6,0.0,0.0,0,0.1237,0.0884,5,0,Up,1.17
2024-11-06 11:04:24.760459,* GigabitEthernet2/0/7,0.0,0.0031,0,0.1237,0.0885,3,0,Up,1.17
2024-11-06 11:04:24.760459,GigabitEthernet2/0/8,0.0,0.0,0,0.1237,0.0885,4,1,Up,1.17
2024-11-06 11:04:24.761458,GigabitEthernet2/0/9,0.0,0.0,0,0.1237,0.0885,2,2,Up,1.17
2024-11-06 11:04:24.761458,GigabitEthernet2/0/10,0.0,0.0,0,0.1237,0.0885,0,1,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/11,0.0,0.0032,0,0.1237,0.0885,3,0,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/12,0.0,0.0031,0,0.1237,0.0885,3,0,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/13,0.0005,0.0506,0,0.1242,0.0887,3,1,Up,1.17
2024-11-06 11:04:24.761458,GigabitEthernet2/0/14,0.0,0.0,0,0.1242,0.0887,1,3,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/15,0.0,0.0032,0,0.1243,0.0887,4,1,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/16,0.0003,0.0308,0,0.1246,0.0889,5,1,Up,1.17
2024-11-06 11:04:24.761458,GigabitEthernet2/0/17,0.0,0.0,0,0.1246,0.0889,4,2,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/18,0.0001,0.0063,0,0.1246,0.0889,2,3,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/19,0.0,0.0044,0,0.1247,0.0889,2,2,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/20,0.0,0.0033,0,0.1247,0.089,0,0,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/21,0.0,0.0032,0,0.1247,0.089,1,0,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/22,0.0,0.0032,0,0.1248,0.089,2,1,Up,1.17
2024-11-06 11:04:24.761458,* GigabitEthernet2/0/23,0.0014,0.1446,0,0.1261,0.0897,3,2,Up,1.17
2024-11-06 11:04:24.762458,GigabitEthernet2/0/24,0.0,0.0,0,0.1261,0.0897,0,0,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/25,0.0,0.0032,0,0.1262,0.0897,0,1,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/26,0.0,0.0031,0,0.1262,0.0897,4,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/27,0.0001,0.0103,0,0.1263,0.0898,4,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/28,0.0071,0.7346,0,0.1334,0.0933,1,3,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/29,0.0001,0.0077,0,0.1334,0.0933,1,0,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/30,0.0,0.0032,0,0.1335,0.0933,4,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/31,0.0,0.0031,0,0.1335,0.0934,1,3,Up,1.17
2024-11-06 11:04:24.762458,GigabitEthernet2/0/32,0.0,0.0,0,0.1335,0.0934,3,2,Up,1.17
2024-11-06 11:04:24.762458,GigabitEthernet2/0/33,0.0,0.0,0,0.1335,0.0934,0,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/34,0.0,0.0031,0,0.1335,0.0934,2,3,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/35,0.0,0.0048,0,0.1336,0.0934,3,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/36,0.0001,0.0113,0,0.1337,0.0935,5,2,Up,1.17
2024-11-06 11:04:24.762458,* GigabitEthernet2/0/37,0.0001,0.0097,0,0.1338,0.0935,0,2,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/38,0.0007,0.0746,0,0.1345,0.0939,3,1,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/39,0.0,0.0031,0,0.1345,0.0939,1,0,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/40,0.0,0.0,0,0.1345,0.0939,5,3,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/41,0.0,0.0039,0,0.1346,0.0939,5,2,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/42,0.0,0.0,0,0.1346,0.0939,1,2,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/43,0.0,0.0031,0,0.1346,0.0939,5,0,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/44,0.0002,0.0219,0,0.1348,0.094,2,1,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/45,0.0025,0.2646,0,0.1373,0.0953,1,3,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/46,0.0,0.0,0,0.1373,0.0953,0,3,Up,1.17
2024-11-06 11:04:24.763459,* GigabitEthernet2/0/47,0.0007,0.0762,0,0.1381,0.0957,4,0,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/48,0.0,0.0,0,0.1381,0.0957,1,3,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/49,0.0,0.0,0,0.1381,0.0957,3,3,Up,1.17
2024-11-06 11:04:24.763459,GigabitEthernet2/0/50,0.0,0.0,0,0.1381,0.0957,2,3,Up,1.17
2024-11-06 11:04:24.763459,* Te2/0/1,0.0,0,0.0003,0.1381,0.0957,4,2,Up,1.17
2024-11-06 11:04:24.763459,Te2/0/2,0.6659,0,6.9251,0.7191,0.4286,5,3,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/1,0.0,0.0,0,0.7191,0.4286,2,2,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/2,0.0,0.0,0,0.7191,0.4286,4,1,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/3,0.0,0.0,0,0.7191,0.4286,5,0,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/4,0.0,0.0,0,0.7191,0.4286,5,3,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/5,0.0,0.0,0,0.7191,0.4286,2,0,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/6,0.0003,0.0332,0,0.7191,0.4288,1,2,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/7,0.0,0.0,0,0.7191,0.4288,3,1,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/8,0.0,0.0,0,0.7191,0.4288,2,0,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/9,0.0,0.0,0,0.7191,0.4288,3,0,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/10,0.0001,0.0059,0,0.7191,0.4288,1,2,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/11,0.0001,0.0064,0,0.7191,0.4288,0,1,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/12,0.0,0.0,0,0.7191,0.4288,0,3,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/13,0.0,0.0,0,0.7191,0.4288,5,0,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/14,0.0,0.0051,0,0.7191,0.4288,1,0,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/15,0.0,0.0051,0,0.7191,0.4289,1,3,Up,1.17
2024-11-06 11:04:24.764458,* GigabitEthernet3/0/16,0.0001,0.0071,0,0.7191,0.4289,5,3,Up,1.17
2024-11-06 11:04:24.764458,GigabitEthernet3/0/17,0.0,0.0,0,0.7191,0.4289,3,2,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/18,0.0001,0.0054,0,0.7191,0.4289,2,2,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/19,0.0,0.0,0,0.7191,0.4289,5,0,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/20,0.0,0.0,0,0.7191,0.4289,3,3,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/21,0.0,0.0,0,0.7191,0.4289,0,2,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/22,0.0005,0.0518,0,0.7191,0.4292,2,2,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/23,0.0,0.0,0,0.7191,0.4292,1,2,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/24,0.0,0.0,0,0.7191,0.4292,5,1,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/25,0.0,0.0,0,0.7191,0.4292,4,0,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/26,0.0,0.0051,0,0.7191,0.4292,3,0,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/27,0.0,0.0,0,0.7191,0.4292,3,1,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/28,0.0,0.0,0,0.7191,0.4292,3,0,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/29,0.0009,0.0915,0,0.7191,0.4296,3,1,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/30,0.0003,0.0334,0,0.7191,0.4298,0,0,Up,1.17
2024-11-06 11:04:24.765459,* GigabitEthernet3/0/31,0.0001,0.0053,0,0.7191,0.4298,5,2,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/32,0.0,0.0,0,0.7191,0.4298,5,0,Up,1.17
2024-11-06 11:04:24.765459,GigabitEthernet3/0/33,0.0,0.0,0,0.7191,0.4298,4,1,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/34,0.0,0.0,0,0.7191,0.4298,4,1,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/35,0.0,0.0,0,0.7191,0.4298,2,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/36,0.0,0.0,0,0.7191,0.4298,1,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/37,0.0,0.0,0,0.7191,0.4298,0,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/38,0.0,0.0,0,0.7191,0.4298,4,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/39,0.0,0.0,0,0.7191,0.4298,2,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/40,0.0,0.0,0,0.7191,0.4298,4,3,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/41,0.0,0.0,0,0.7191,0.4298,5,0,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/42,0.0,0.0,0,0.7191,0.4298,3,1,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/43,0.0,0.0,0,0.7191,0.4298,1,1,Up,1.17
2024-11-06 11:04:24.766458,* GigabitEthernet3/0/44,0.001,0.106,0,0.7191,0.4303,2,1,Up,1.17
2024-11-06 11:04:24.766458,* GigabitEthernet3/0/45,0.0001,0.007,0,0.7191,0.4304,0,2,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/46,0.0,0.0,0,0.7191,0.4304,2,1,Up,1.17
2024-11-06 11:04:24.766458,GigabitEthernet3/0/47,0.0,0.0,0,0.7191,0.4304,5,2,Up,1.17
2024-11-06 11:04:24.766458,* GigabitEthernet3/0/48,0.0004,0.0458,0,0.7191,0.4306,1,2,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet3/0/49,0.0,0.0,0,0.7191,0.4306,2,2,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet3/0/50,0.0,0.0,0,0.7191,0.4306,5,3,Up,1.17
2024-11-06 11:04:24.767459,Te3/0/1,0.4508,0,4.688,1.1699,0.656,2,2,Up,1.17
2024-11-06 11:04:24.767459,Te3/0/2,0.4328,0,4.5015,1.6027,0.8724,0,1,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/1,0.0,0.0,0,1.6027,0.8724,0,3,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/2,0.001,0.1053,0,1.6027,0.8729,0,1,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/3,0.0003,0.0304,0,1.6027,0.873,4,0,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/4,0.0001,0.0054,0,1.6027,0.8731,3,0,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/5,0.0001,0.0077,0,1.6027,0.8731,2,0,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/6,0.0,0.0,0,1.6027,0.8731,0,1,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/7,0.0,0.0,0,1.6027,0.8731,3,2,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/8,0.0001,0.0056,0,1.6027,0.8731,4,2,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/9,0.0,0.0,0,1.6027,0.8731,5,2,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/10,0.0,0.0,0,1.6027,0.8731,4,0,Up,1.17
2024-11-06 11:04:24.767459,GigabitEthernet4/0/11,0.0,0.0,0,1.6027,0.8731,4,0,Up,1.17
2024-11-06 11:04:24.767459,* GigabitEthernet4/0/12,0.0001,0.0065,0,1.6027,0.8732,5,3,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/13,0.0013,0.1301,0,1.6027,0.8738,3,0,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/14,0.0001,0.0054,0,1.6027,0.8738,4,3,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/15,0.0,0.0047,0,1.6027,0.8738,2,0,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/16,0.0003,0.0347,0,1.6027,0.874,0,2,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/17,0.0,0.0,0,1.6027,0.874,0,3,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/18,0.0,0.0046,0,1.6027,0.874,1,3,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/19,0.0003,0.0296,0,1.6027,0.8742,4,2,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/20,0.0001,0.0053,0,1.6027,0.8742,1,2,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/21,0.0,0.0,0,1.6027,0.8742,5,0,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/22,0.0,0.0046,0,1.6027,0.8742,5,2,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/23,0.0,0.0,0,1.6027,0.8742,0,3,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/24,0.0,0.0,0,1.6027,0.8742,2,1,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/25,0.0,0.0,0,1.6027,0.8742,0,0,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/26,0.0,0.0048,0,1.6027,0.8742,5,0,Up,1.17
2024-11-06 11:04:24.768458,* GigabitEthernet4/0/27,0.0001,0.0055,0,1.6027,0.8743,1,3,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/28,0.0,0.0,0,1.6027,0.8743,2,0,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/29,0.0,0.0,0,1.6027,0.8743,4,0,Up,1.17
2024-11-06 11:04:24.768458,GigabitEthernet4/0/30,0.0,0.0,0,1.6027,0.8743,5,1,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/31,0.0,0.0,0,1.6027,0.8743,5,2,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/32,0.0,0.0,0,1.6027,0.8743,2,0,Up,1.17
2024-11-06 11:04:24.769458,* GigabitEthernet4/0/33,0.0001,0.0073,0,1.6027,0.8743,2,3,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/34,0.0,0.0,0,1.6027,0.8743,0,1,Up,1.17
2024-11-06 11:04:24.769458,* GigabitEthernet4/0/35,0.0001,0.0084,0,1.6027,0.8743,1,3,Up,1.17
2024-11-06 11:04:24.769458,* GigabitEthernet4/0/36,0.0,0.0047,0,1.6027,0.8744,5,2,Up,1.17
2024-11-06 11:04:24.769458,* GigabitEthernet4/0/37,0.0001,0.0059,0,1.6027,0.8744,2,1,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/38,0.0,0.0,0,1.6027,0.8744,0,0,Up,1.17
2024-11-06 11:04:24.769458,* GigabitEthernet4/0/39,0.0001,0.0114,0,1.6027,0.8745,3,3,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/40,0.0,0.0,0,1.6027,0.8745,1,0,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/41,0.0,0.0,0,1.6027,0.8745,2,2,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/42,0.0,0.0,0,1.6027,0.8745,0,0,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/43,0.0,0.0,0,1.6027,0.8745,2,3,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/44,0.0,0.0,0,1.6027,0.8745,5,2,Up,1.17
2024-11-06 11:04:24.769458,GigabitEthernet4/0/45,0.0,0.0,0,1.6027,0.8745,4,1,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet4/0/46,0.0,0.0045,0,1.6027,0.8745,2,0,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet4/0/47,0.0,0.0,0,1.6027,0.8745,1,2,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet4/0/48,0.0,0.0047,0,1.6027,0.8745,2,1,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet4/0/49,0.0,0.0,0,1.6027,0.8745,4,3,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet4/0/50,0.0,0.0,0,1.6027,0.8745,3,3,Up,1.17
2024-11-06 11:04:24.770458,Te4/0/1,0.6354,0,6.6086,2.2382,1.1922,1,3,Up,1.17
2024-11-06 11:04:24.770458,Te4/0/2,0.44,0,4.5756,2.6781,1.4122,1,3,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet5/0/1,0.0,0.0,0,2.6781,1.4122,3,3,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet5/0/2,0.0001,0.0092,0,2.6781,1.4122,1,0,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet5/0/3,0.0001,0.0155,0,2.6781,1.4123,0,0,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet5/0/4,0.0,0.0,0,2.6781,1.4123,4,1,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet5/0/5,0.0005,0.0485,0,2.6781,1.4126,3,0,Up,1.17
2024-11-06 11:04:24.770458,* GigabitEthernet5/0/6,0.0001,0.0086,0,2.6781,1.4126,2,3,Up,1.17
2024-11-06 11:04:24.770458,GigabitEthernet5/0/7,0.0,0.0,0,2.6781,1.4126,3,3,Up,1.17
2024-11-06 11:04:24.771457,* GigabitEthernet5/0/8,0.0002,0.0164,0,2.6781,1.4127,5,1,Up,1.17
2024-11-06 11:04:24.771457,* GigabitEthernet5/0/9,0.0001,0.0056,0,2.6781,1.4127,0,2,Up,1.17
2024-11-06 11:04:24.771457,* GigabitEthernet5/0/10,0.0002,0.017,0,2.6781,1.4128,3,1,Up,1.17
2024-11-06 11:04:24.771457,* GigabitEthernet5/0/11,0.0001,0.0116,0,2.6781,1.4128,3,3,Up,1.17
2024-11-06 11:04:24.771457,* GigabitEthernet5/0/12,0.0007,0.0712,0,2.6781,1.4132,1,3,Up,1.17
